"country","articles_2014","articles_2015","articles_2016","articles_2017","articles_2018","articles_speed","articles_acc","access_openacc_2014","access_openacc_2015","access_openacc_2016","access_openacc_2017","access_openacc_2018","access_openacc_speed","access_openacc_acc","access_other_2014","access_other_2015","access_other_2016","access_other_2017","access_other_2018","access_other_speed","access_other_acc","affiliation_collab_2014","affiliation_collab_2015","affiliation_collab_2016","affiliation_collab_2017","affiliation_collab_2018","affiliation_collab_speed","affiliation_collab_acc","affiliation_collab_mean_2014","affiliation_collab_mean_2015","affiliation_collab_mean_2016","affiliation_collab_mean_2017","affiliation_collab_mean_2018","affiliation_collab_mean_speed","affiliation_collab_mean_acc","affiliation_collab_stdv_2014","affiliation_collab_stdv_2015","affiliation_collab_stdv_2016","affiliation_collab_stdv_2017","affiliation_collab_stdv_2018","affiliation_collab_stdv_speed","affiliation_collab_stdv_acc","affiliation_collab_med_2014","affiliation_collab_med_2015","affiliation_collab_med_2016","affiliation_collab_med_2017","affiliation_collab_med_2018","affiliation_collab_med_speed","affiliation_collab_med_acc","art_per_auth_mean_2014","art_per_auth_mean_2015","art_per_auth_mean_2016","art_per_auth_mean_2017","art_per_auth_mean_2018","art_per_auth_mean_speed","art_per_auth_mean_acc","art_per_auth_stdv_2014","art_per_auth_stdv_2015","art_per_auth_stdv_2016","art_per_auth_stdv_2017","art_per_auth_stdv_2018","art_per_auth_stdv_speed","art_per_auth_stdv_acc","art_per_auth_med_2014","art_per_auth_med_2015","art_per_auth_med_2016","art_per_auth_med_2017","art_per_auth_med_2018","art_per_auth_med_speed","art_per_auth_med_acc","collab_national_2014","collab_national_2015","collab_national_2016","collab_national_2017","collab_national_2018","collab_national_speed","collab_national_acc","collab_internat_2014","collab_internat_2015","collab_internat_2016","collab_internat_2017","collab_internat_2018","collab_internat_speed","collab_internat_acc","doctype_art_2014","doctype_art_2015","doctype_art_2016","doctype_art_2017","doctype_art_2018","doctype_art_speed","doctype_art_acc","doctype_confer_2014","doctype_confer_2015","doctype_confer_2016","doctype_confer_2017","doctype_confer_2018","doctype_confer_speed","doctype_confer_acc","doctype_other_2014","doctype_other_2015","doctype_other_2016","doctype_other_2017","doctype_other_2018","doctype_other_speed","doctype_other_acc","funding_mean_2014","funding_mean_2015","funding_mean_2016","funding_mean_2017","funding_mean_2018","funding_mean_speed","funding_mean_acc","funding_stdv_2014","funding_stdv_2015","funding_stdv_2016","funding_stdv_2017","funding_stdv_2018","funding_stdv_speed","funding_stdv_acc","funding_med_2014","funding_med_2015","funding_med_2016","funding_med_2017","funding_med_2018","funding_med_speed","funding_med_acc","subarea_science_2014","subarea_science_2015","subarea_science_2016","subarea_science_2017","subarea_science_2018","subarea_science_speed","subarea_science_acc","subarea_health_2014","subarea_health_2015","subarea_health_2016","subarea_health_2017","subarea_health_2018","subarea_health_speed","subarea_health_acc","subarea_social_2014","subarea_social_2015","subarea_social_2016","subarea_social_2017","subarea_social_2018","subarea_social_speed","subarea_social_acc","cites_2014","cites_2015","cites_2016","cites_2017","cites_2018","cites_speed","cites_acc","cites_per_auth_2014","cites_per_auth_2015","cites_per_auth_2016","cites_per_auth_2017","cites_per_auth_2018","cites_per_auth_speed","cites_per_auth_acc","class"
"Brazil",13403,13695,14322,14536,15499,2.948573242,1.482104826,5167,5704,5701,5852,6002,3.041341917,-1.255982225,8236,7991,8621,8684,9497,2.890202037,4.112263387,21719,26437,30452,26799,31481,7.706456698,-1.417371423,136.5974843,166.2704403,191.5220126,168.5471698,197.9937107,-7.155055448,0.991245882,95.49054692,88.2111022,93.57206906,105.4985571,113.8358521,-3.453560196,-5.192087449,115,148,171,142,166,-7.078128007,2.613155324,85.2,114.14375,124.79375,93.53125,121.45625,7.348518368,-1.371735373,3.015265146,3.445618629,5.291617763,4.568034788,14.77327473,-27.22708914,-18.86306286,84,113,123,92,113,-5.758938653,2.359882006,13362,13659,14263,14458,15372,2.84230021,1.366346143,12610,15511,18444,18404,20559,10.27000138,-3.765380051,10577,10807,11372,11388,11883,2.355861637,0.724050359,1372,1305,1094,1055,1077,-4.726456458,2.32289666,1454,1583,1856,2093,2539,11.79429946,4.145682876,107.06875,112.625,140.2375,150.68125,189.4625,12.09135168,6.849284617,824.7383662,808.024649,823.0994613,762.4044171,770.0478045,1.38173102,-1.020350781,12,15,29.5,37,56.5,-26.64553404,-4.837758112,13006,13380,13812,13880,15321,-3.22318447,-2.203391517,7134,7150,7149,7575,7928,2.133004343,1.478595967,1333,1514,1756,1797,1905,7.402147741,-2.522792635,155291,138323,115763,75143,31942,-27.11415993,-15.52171093,8.382780027,7.249253184,5.812854632,3.657839653,1.469002943,-29.41264328,-15.43917171,"B"
"United Kingdom",3278,3580,3777,3850,4125,4.703934282,-0.690025858,1112,1381,1521,1536,1665,8.408139249,-5.68259678,2166,2199,2256,2314,2460,2.578260699,1.595291737,18251,23624,25712,20384,24337,5.924415304,-3.348940619,114.7861635,148.5786164,161.7106918,128.2012579,153.0628931,-5.593059246,2.167020635,94.71204626,100.051277,104.2061216,104.834878,114.9325441,-3.796152789,-1.149746126,99,132,142,110,131,-5.447551476,2.989821883,87.63125,117.53125,128.3,94.775,116.86875,5.927294109,-3.602819038,4.255402596,3.699263695,3.025676285,2.735625669,2.545490216,10.82400592,-2.521423488,86,116,128.5,94,115,-5.646042147,2.533733133,3273,3577,3769,3837,4096,4.588224042,-0.846016575,7552,9873,10904,9553,11126,8.057624233,-4.755849632,2183,2393,2565,2524,2754,4.756755727,-0.169089824,331,395,415,433,451,6.382381822,-5.059434517,764,792,797,893,920,3.786028571,-0.213801743,28.94375,33.975,48.95625,52.64375,71.05625,19.67667018,5.864269068,173.4693073,188.2230361,189.5876806,184.7871237,155.2940504,2.238287256,8.94339627,9.5,11,25,30,48.5,-27.82340776,-8.169322087,3034,3367,3504,3579,4048,-5.60369072,-0.565286163,1503,1658,1707,1694,1902,4.821484606,0.655307514,696,698,769,864,820,3.33344836,-1.793316305,81063,79731,63065,33333,17525,-26.38487211,-15.26043594,31.62817011,22.94417266,20.42260363,10.77691562,5.289767582,-30.06855456,-7.819742515,"B"
"Netherlands",5543,5748,6028,6314,6480,3.172992062,-0.356426684,1804,2100,2518,2868,2992,10.64836761,-4.592968008,3739,3648,3510,3446,3488,-1.38018075,1.217536747,15554,16968,17385,20434,19783,4.927665687,-4.092258595,97.82389937,106.7169811,109.3396226,128.5157233,124.4213836,-4.696250179,3.874679158,212.0058972,233.0227927,239.8593953,252.3275914,264.7743578,-4.347923256,1.439449611,69,71,69,88,79,-2.670520716,4.736435491,64.16875,62.2375,50.425,71.625,56.025,-2.677858392,-6.256820723,1.598827696,2.690508591,2.655361255,3.681929355,5.366973311,-21.50997897,3.059573612,64,62,50,71,55,3.077400338,8.62170088,5535,5743,6021,6292,6458,3.132627672,-0.373211142,9004,9746,11052,12782,13454,8.363540838,-0.994462889,4221,4400,4615,4783,4797,2.591380361,-1.31599931,442,429,464,532,587,5.838375763,4.426507445,880,919,949,999,1096,4.487797891,1.759297176,41.86875,43.925,49.975,61.175,70.075,10.84972557,3.212415291,327.6410853,344.1807071,358.9676489,341.4017267,279.8055828,3.206819827,8.939804442,9,10,12,21,34,-23.34284123,-9.411764706,4210,4287,4696,4843,4828,-2.702212023,0.702271828,3213,3403,3528,3702,3927,4.095039697,0.054773095,1577,1693,1714,1691,1851,3.255916319,0.702039382,128992,120154,88479,61986,25317,-27.79456429,-17.43510623,25.7571885,22.90829361,16.18715697,10.83292555,4.246393828,-30.26924577,-16.58015376,"B"
"Germany",6081,6339,6466,6729,7013,2.892985117,-0.007395089,1991,2139,2297,2432,2556,5.123041538,-1.070970852,4090,4200,4169,4297,4457,1.733471694,0.344680497,20345,25978,27693,24730,29798,7.930921326,-2.398021513,127.9559748,163.3836478,174.1698113,155.5345912,187.408805,-7.348145674,1.558626504,185.9452535,193.3817893,190.2082206,215.467604,267.6281241,-7.024040406,-5.214801528,104,139,151,126,152,-7.308918324,2.691530986,87.325,116.95,124.225,93.7125,115.55625,5.762320043,-3.538556371,5.107092121,4.83410317,2.837196774,2.901718207,3.656211868,6.912495694,-8.761029026,85,114,123,92,114,-5.701927664,2.046783626,6069,6324,6445,6698,6987,2.857205556,0.037680047,9988,12678,14512,14641,16550,10.62770244,-4.631197307,4605,4903,4943,4942,5235,2.597649274,-0.180817717,480,463,570,615,675,7.056368417,4.432588076,996,973,953,1172,1103,2.06180267,-1.192711689,47.26875,52.3875,65.65625,74.15,95.0625,14.99713556,5.791310287,355.5877537,381.4509207,389.1174508,364.2315975,302.9480244,3.256103931,9.003093328,11,13,21,33,56.5,-27.91102551,-8.736101656,4582,4791,4761,5080,5153,-2.321498485,0.981898524,4120,4241,4358,4422,4783,3.029272435,1.742277872,1147,1192,1192,1318,1290,2.377674056,-2.015903024,47576,41514,28192,20627,12458,-23.50869327,-8.953904627,22.45210005,19.99710983,13.20468384,7.951811874,3.365207996,-31.58505397,-15.58187971,"B"
"Netherlands",4941,5230,5620,5775,6283,4.92293756,0.982506126,1826,2155,2460,2766,2886,9.587018332,-3.073662616,3115,3075,3160,3009,3397,1.748379039,4.726252845,12063,13893,16572,16111,18533,8.967774098,-0.045716169,75.86792453,87.37735849,104.2264151,101.327044,116.5597484,-8.229748815,0.034506896,196.4494367,211.6837467,233.3928596,237.5704958,261.9620368,-5.593371999,-0.704788863,39,47,60,56,67,-10.25754192,0.201122049,18.6875,20.40625,21.75625,20.76875,20.78125,2.146641574,-3.045712612,8.168960658,7.462524296,7.037855301,8.200492296,8.206970404,-0.092800035,-3.181795771,16,18,19,17,18,-2.328131614,1.851851852,4936,5223,5619,5759,6267,4.890681886,1.002183743,7130,8115,9912,10504,11921,10.82675865,-0.108255917,3724,4008,4264,4286,4658,4.577429417,0.351070998,405,426,485,543,533,5.646335418,-2.342268604,812,796,871,946,1092,6.104382402,5.801282385,36.31875,38.35,45.63125,50.14375,60.08125,10.59146556,4.74172734,292.6780568,306.1110745,328.2885029,305.443586,263.5578528,2.118126963,6.760235611,8,7,10,14,24,-19.72584382,-18.65079365,4047,4159,4583,4400,4956,-3.97144776,-2.841923247,2946,3111,3314,3312,3641,4.327208557,1.444253405,1201,1332,1364,1562,1710,7.322460437,-0.477515003,111269,110292,83183,49987,24328,-26.21867598,-16.81776462,23.72979313,23.25363694,17.01431786,9.851596374,4.481945468,-28.3469761,-17.49960446,"B"
"China (Mainland)",6070,6537,6911,7305,8051,5.81134311,0.839536159,1111,1447,1697,1962,1874,11.02252633,-6.676946955,4959,5090,5214,5343,6177,4.490473841,4.322515562,16497,22184,24646,20882,24829,8.520266301,-5.190496084,103.754717,139.5220126,155.0062893,131.3333333,156.1572327,-7.851313484,3.246286521,66.7887011,73.81595626,80.81887053,98.0584085,105.0213079,-8.654929578,0.963326764,88,120,137,108,128,-7.219963187,3.680555556,84.3875,113.86875,123.70625,93.3875,114.35,6.265333513,-4.16292361,2.418449787,4.990710711,3.450634569,5.887827225,6.216431867,-17.20594008,15.41830303,84,113,123,92,113,-5.758938653,2.359882006,6064,6525,6893,7278,8008,5.718982448,0.809328447,5927,7848,9201,8615,9958,10.93470656,-5.607303903,5106,5614,5902,6165,6563,5.148799528,-1.164426883,652,588,632,689,857,5.620117243,11.39970498,312,335,377,451,631,15.12640757,10.84650444,56.38125,62.01875,89.9875,100.4875,129.1625,18.03215827,6.178998691,302.2802621,331.9091425,356.5247879,388.3705192,433.8301248,-6.971071916,-0.517286831,11,17,39,41,59,-28.53257498,1.595214357,8750,9395,9663,10152,11777,-5.768810012,-2.310909031,1237,1295,1437,1644,1627,5.633962374,-1.907608799,350,346,448,449,663,13.62897702,16.26810903,109448,107203,91432,61959,27906,-23.91519148,-17.63644534,13.61632247,12.17939105,9.489569279,5.885163374,2.412761542,-29.25578779,-16.14987818,"B"
"Netherlands",4227,4143,4355,4712,5333,4.758161306,5.055447377,1158,1354,1722,2100,2616,17.7025403,-1.248872292,3069,2789,2633,2612,2717,-2.407026602,4.381133704,8337,8510,10228,9975,11909,7.392288891,5.771128072,52.43396226,53.52201258,64.32704403,62.73584906,74.89937107,-6.883444768,-4.735638719,54.40478017,52.37690046,49.49728248,56.60572642,85.14308099,-8.568143171,-12.46288175,33,34,46,43,48,-7.219963187,-2.491830065,26.9875,25.75625,39.6125,31.5125,31.53125,3.161038756,1.540599186,2.94816327,2.168229359,1.566101196,1.832575601,2.850404087,0.676711152,-23.89307441,26,25,39,31,31,-3.45665749,-1.333333333,4220,4138,4351,4695,5310,4.702346306,5.014056499,5587,6310,7135,7769,8928,9.828512607,0.659169858,3207,3142,3341,3555,4058,4.819628597,5.391967378,278,275,302,359,384,6.673682006,2.680974997,742,726,712,798,891,3.727702759,4.603489857,30.8625,30.4,36.5625,39.975,51.10625,10.61361412,9.781370292,251.475307,241.7940077,250.9957951,248.3453152,220.1660493,2.694929125,2.931717253,7,6,8.5,11,24,-21.84129416,-23.61111111,3785,3977,3981,4336,5061,-5.644784838,-3.165824183,1681,1552,1561,1553,2131,4.858380825,14.96409692,1742,1663,1766,2079,1983,2.625411777,-0.027529132,167220,147440,109334,70941,30761,-28.72414328,-14.93662886,25.32868828,22.36989835,15.77918892,9.67025627,4.032114301,-30.75570034,-15.54079342,"B"
"Netherlands",3547,3506,3582,3566,3690,0.793618232,1.544397291,1077,1225,1508,1683,1933,12.40955541,-3.421530035,2470,2281,2074,1883,1757,-6.585356304,0.320124016,4157,4676,5100,5103,5288,4.930630975,-2.95321556,26.14465409,29.40880503,32.0754717,32.09433962,33.25786164,-4.698943415,2.53358099,24.02868446,23.55554003,23.94734392,22.39484357,23.86810112,0.134198291,-2.727043062,18,21,24,25,25,-6.358901599,4.761904762,11.9875,11.8875,12.23125,13.24375,12.91875,1.507556789,-0.539928479,5.304545932,4.462263154,4.325181314,4.200549343,4.134487374,5.110308042,-5.75928621,10,10.5,10,12,11,-1.888150427,4.617604618,3547,3502,3577,3558,3687,0.777223693,1.631436711,4934,5802,6695,6916,7371,8.359115958,-3.671089967,2939,2863,2902,2808,2980,0.277462478,2.903756567,234,224,270,250,283,3.8757364,5.824501425,374,419,410,508,427,2.686004198,-9.325655817,25.05625,24.59375,27.36875,28.56875,32.01875,5.026201828,4.640659661,200.1983999,201.2805326,196.2393488,184.4594899,138.9246423,7.581169949,11.10475894,4,4,6,7,12,-19.72584382,-13.88888889,4845,4857,5018,4800,5139,-1.17131136,-2.116516012,813,807,784,833,815,0.04915215,-0.474285655,753,816,789,880,866,2.835859719,-3.319147652,85219,81685,59457,35881,15066,-29.2881327,-17.95474706,24.36917358,24.1243355,16.73902027,10.17900709,4.144704264,-29.83338118,-19.4257124,"B"
"Japan",4802,4834,5024,5072,4966,0.673904371,-0.918764789,1417,1508,1634,1636,1640,2.966227098,-2.837307904,3385,3326,3390,3436,3326,-0.351052875,-0.48613774,15981,20793,22216,17087,20525,5.132221856,-3.330065678,100.509434,130.7735849,139.7232704,107.4654088,129.0880503,-4.881683052,2.130699729,59.20046056,48.13416436,39.4374865,40.81600888,41.05960219,7.592517537,-7.861263582,86,118,129,96,118,-6.130762785,2.824858757,83.6125,114.2125,123.35,92.28125,113.15,6.237213211,-4.661036054,2.618241524,0.712754423,0.80251178,1.010460229,0.655887703,31.89734194,-71.09379278,83,114,123,92,113,-5.984398321,2.86963722,4797,4830,5023,5066,4956,0.65429605,-0.95308943,5419,7067,7886,6522,7542,6.834980582,-4.924046872,3557,3671,3819,3895,3718,0.889298901,-2.583078513,863,777,755,713,752,-2.71600226,5.145027755,382,386,450,464,496,5.361916745,1.949810435,39.18125,42.63125,57.41875,63.0375,76.76875,14.39873876,4.325812317,240.1815579,261.385631,274.5026714,247.9588089,204.8023506,3.238323687,9.728142543,8,10,20,28.5,35,-25.56033868,0.476190476,6679,6658,7033,7040,6925,-0.720785319,0.448413262,1420,1519,1395,1545,1522,1.397036364,-2.820168042,192,290,248,274,310,10.05558662,-12.63432685,61232,51951,45279,27065,12337,-27.41510984,-13.08667884,10.77459089,9.468015309,8.086979818,4.773368607,2.259937718,-26.82897542,-13.50961136,"B"
"United States",6442,6521,6819,6944,6916,1.430099805,-0.543184345,1479,1957,2193,2029,1836,4.419329594,-10.90745345,4963,4564,4626,4915,5080,0.467104849,3.798854145,19219,19502,24770,27501,30248,9.494719538,2.838742171,120.8742138,122.6540881,155.7861635,172.9622642,190.2389937,-8.671394911,-2.543486318,38.47549642,37.41048175,43.75020648,46.01222826,41.70154038,-1.597433223,2.496721405,109,113,146,160,178,-9.34300924,-2.190845514,83.225,85.40625,110.9875,125.48125,148.5625,12.28741374,5.257758406,12.76441102,11.49366622,10.35227772,11.09363911,9.32345895,6.484094811,2.643419619,79,81,110.5,122,145,-11.43710231,-4.464311054,6438,6516,6810,6927,6889,1.363370349,-0.586711471,9046,9779,12043,12755,13446,8.249850367,-0.895181874,4502,4601,4809,4794,4852,1.508651947,-0.329725672,1155,1078,1088,1154,1100,-0.971057771,0.662430194,785,842,922,996,964,4.193703596,-3.491332634,52.95625,57.44375,69.9,85.85625,110.5375,15.85598739,6.757734331,322.248085,331.1701143,342.8416067,314.3513206,249.4395198,5.255552839,9.572384835,13,20,29,44.5,76.5,-29.84536274,-2.276688453,8322,8244,8678,8920,9005,-1.565169259,-0.630020898,1055,1066,1207,1087,1119,1.184857728,0.633742739,1773,1833,1906,2024,2097,3.413667165,0.074208204,135772,116930,94466,60123,24349,-29.0856408,-15.20789276,25.87611969,21.67779014,16.75226104,10.55344918,4.244204288,-30.34064871,-14.51966584,"B"
"Sweden",2698,2654,2823,2883,3033,2.368441863,2.277917096,509,583,639,756,829,10.24714449,-3.111798927,2189,2071,2184,2127,2204,0.13667477,3.003570516,2872,2998,3249,3396,4337,8.592791504,7.773960955,18.06289308,18.85534591,20.43396226,21.35849057,27.27672956,-7.912856263,-5.831407909,22.71693885,24.59438973,27.39872683,28.80297168,33.10434442,-7.254475112,-1.786574448,13,13,13,14,19,-7.308918324,-8.771929825,11.78125,11.3,11.85,12.01875,12.6875,1.493197895,3.216367735,5.521452588,5.828578475,5.534568325,6.172032554,5.199404296,1.209190607,7.991947634,10,10,10,10,11,-1.888150427,-3.03030303,2696,2651,2812,2874,3024,2.322791509,2.296115382,2730,2813,3143,3348,4636,11.17218874,11.81014525,1618,1663,1675,1808,1901,3.276311774,0.787531313,925,806,917,817,826,-2.238543583,4.655485351,155,185,231,258,306,14.57185526,-0.250062516,19.1125,19.23125,23.075,23.88125,30.1125,9.518090464,8.490441593,161.1913191,150.0492255,154.0513902,143.0743472,112.0459804,7.544715159,6.755634845,2,3,4,5,10,-27.52203363,-5.555555556,4431,4513,4747,5016,5270,-3.408652007,-1.000920386,185,230,197,204,250,6.207125806,-0.591768239,271,278,288,331,363,6.019918694,2.361549295,43197,37888,26159,17578,9139,-26.7025243,-11.90622313,20.31843838,17.63873371,11.28515962,7.423141892,3.674708484,-28.96596038,-12.43601728,"B"
"Japan",4226,4123,4325,4466,4376,0.700021696,0.140688932,1316,1394,1484,1508,1478,2.349024794,-2.647425942,2910,2729,2841,2958,2898,-0.082610604,1.397177902,4962,5612,5852,6355,5817,3.230602188,-7.18844387,31.20754717,35.29559748,36.80503145,39.96855346,36.58490566,-3.129500477,6.943692415,48.21997006,47.49384417,52.80289093,59.56449769,47.98184017,0.09906188,7.536928343,18,20,21,23,22,-3.933943163,4.848484848,14.7375,18.4375,15.59375,16.9375,15.88125,1.506107231,-10.4473948,5.119315378,3.74617205,6.194232329,7.39427579,6.865621104,-5.701146918,-9.651514926,13.5,17,13,14,13,0.757662405,9.426847662,4224,4117,4321,4457,4368,0.672706414,0.178761689,1872,2275,2349,2499,2798,8.369825274,-3.187663954,3290,3269,3439,3468,3482,1.140844083,0.347329587,563,404,445,493,383,-7.415544703,1.97639661,373,450,441,505,511,6.498235837,-6.485104275,29.9375,29.94375,36.03125,39.91875,41.45625,6.727146173,1.276898894,212.7801206,219.4483148,238.1710294,217.8962009,181.1143302,3.275105509,7.78242153,3,3,5,7,10,-21.39969144,-10,5769,5630,5754,5977,5940,-0.582504388,-0.615340299,1285,1280,1359,1415,1436,2.246926567,0.624401333,107,199,192,160,207,14.10832058,-18.86876947,54725,42357,37055,22279,9589,-29.41417263,-11.45306482,11.28117914,8.605648111,7.45423456,4.25740493,1.90484704,-29.93500064,-10.51375257,"B"
"Germany",6194,6437,6592,6731,7087,2.730226665,0.455270028,1945,2093,2231,2432,2539,5.474777776,-0.773430992,4249,4344,4361,4299,4548,1.369369434,1.185408156,10700,12363,13854,15086,18154,11.15210984,1.598226657,67.29559748,77.75471698,87.13207547,94.88050314,114.1761006,-10.03319672,-1.149476378,199.3726094,205.1955756,207.1438109,219.7524316,276.5671923,-6.335942695,-5.901692575,42,52,59,65,76,-11.18483241,1.585695007,17.84375,19.00625,19.28125,19.43125,20.51875,2.833106112,-0.306077097,7.681184129,7.27319268,8.528289494,9.0168409,9.382153455,-3.921740114,-3.167739894,15,17,16,16,17,-2.472191044,1.960784314,6181,6417,6571,6699,7054,2.677513348,0.493715333,6256,7750,9314,10343,11596,13.13638384,-3.922200204,4725,5007,5059,5051,5355,2.534857566,0.016785403,492,456,572,618,726,8.092186923,8.264267109,977,974,961,1062,1006,0.586728521,-1.655335748,43.425,45.86875,49.6,56.625,66.025,8.741098658,3.65764093,362.5828129,387.9023595,401.8484366,367.0100979,306.9774529,3.385622518,8.69444756,6,6,8,14,21,-22.16294584,-11.11111111,4436,4854,4685,4864,5026,-2.466499675,1.796071771,4341,4450,4553,4599,4938,2.610607764,1.620075155,1159,1154,1175,1207,1189,0.512409417,-0.35329812,41579,33193,27826,18343,10506,-24.05264187,-7.518636635,17.82975986,13.86507937,10.98973144,6.318635894,2.614083105,-31.88625184,-12.13089568,"B"
"United Kingdom",2207,2209,2494,2555,2842,5.187552017,3.71408532,472,608,757,870,968,15.4480686,-5.860227537,1735,1601,1737,1685,1874,1.553295559,6.31332005,16308,20569,22516,17676,21303,5.489203435,-1.86964411,102.5660377,129.3647799,141.6100629,111.1698113,133.9811321,-5.203568949,1.229956341,27.56339719,22.77946593,28.67891034,32.76850285,33.35662151,-3.743484249,-7.588064247,95,124,135,103,126,-5.491556197,1.71104284,92.55625,119.75,127.71875,93.9375,115.7375,4.571579853,-2.057954154,9.132667796,4.81350302,3.899962707,1.564895962,1.539776591,42.76705123,-29.36627076,86,118,127.5,95,115,-5.646042147,3.242446573,2199,2199,2486,2537,2818,5.085586364,3.692024701,5882,6920,7919,7448,9043,8.982684685,1.256028727,1442,1465,1708,1730,1963,6.363105215,3.957733719,336,312,347,307,307,-1.789070895,2.380952381,429,432,439,518,572,5.922384105,3.241803242,21.13125,22.88125,37.3625,43.0375,59.74375,23.10436666,10.17877262,113.9484669,121.1202101,124.9470573,123.2161208,110.3827103,0.637881646,5.849154951,8,6,14,27,34.5,-25.3458116,-18.35748792,2167,2207,2690,2769,3086,-6.826459636,-2.819927325,328,319,403,415,505,9.014309144,8.143549809,1088,1110,1159,1243,1265,3.060519201,-0.084049106,39459,33912,32445,23195,10348,-23.4857952,-13.7764358,28.71834061,23.37146795,20.73162939,13.9058753,6.101415094,-26.64085753,-12.50171763,"B"
"Chile",2238,2314,2671,2911,2733,4.077274305,-3.170208797,913,947,1080,1232,1066,3.147162516,-3.279574687,1325,1367,1591,1679,1667,4.699340076,-1.294840819,14770,19609,21919,17273,20027,6.278907278,-5.606132449,92.89308176,123.327044,137.8553459,108.6352201,125.9559748,-5.907952424,3.642002823,14.59217373,11.77988892,14.19521959,33.3856297,18.96777611,-5.109941284,17.37958197,89,120,135,103,121,-5.958201266,3.652433425,84.0125,114.05,123.1375,92.24375,113.1,6.126474991,-4.381225057,0.111451261,0.218629234,0.63925566,0.580033343,0.52843664,-26.74818111,19.59557903,84,114,123,92,113,-5.758938653,2.577239559,2213,2295,2655,2872,2672,3.841513163,-3.556388539,6197,7590,9019,8289,8941,7.607098113,-4.870924128,1763,1850,2082,2323,2154,4.087523887,-4.069948537,203,150,200,220,203,0,6.127033886,272,314,389,368,376,6.690017946,-4.422421142,21.51875,25.26875,39.53125,46.7625,60.93125,23.14154822,4.290907466,128.4588852,135.9701559,150.4845391,141.6917323,109.7924928,3.190163511,11.52610755,7,8,16,27,31,-25.74131245,-0.134408602,2212,2149,2681,2923,2708,-3.965497138,1.66928087,769,797,895,946,878,2.68656709,-3.609751001,533,705,774,839,886,10.6983895,-8.889420608,31898,28786,29861,20059,7641,-24.85893448,-17.38375856,11.36778332,10.18252565,9.673145449,5.664783959,2.476020739,-26.27484434,-15.28817726,"B"
"United States",3286,3248,3354,3534,3627,1.994322924,1.262666709,767,983,1085,1048,950,4.372394776,-8.510029964,2519,2265,2269,2486,2677,1.224127192,5.922130452,14670,14999,19315,20941,24422,10.73125512,4.793406923,92.26415094,94.33333333,121.4779874,131.7044025,153.5974843,-9.691261164,-4.020020774,20.78474758,19.26026495,23.89317907,17.76875136,18.34622008,2.527326093,-3.687595486,84,88,111,125,147,-10.58870393,-3.473510616,77.5375,82.1125,103.41875,122.0625,143.1,13.0382871,3.778217418,3.855711275,3.231113483,0.900537052,0.366652373,0.465136755,52.6527981,-13.50131307,76,81,103,122,143,-11.87573435,-2.837491726,3244,3216,3316,3493,3557,1.859280451,0.898455945,6162,6072,8049,8165,9359,8.718024091,5.361319094,2348,2325,2428,2530,2585,1.941845363,1.051156704,489,477,470,475,475,-0.579269436,0.81799591,449,446,456,529,567,4.777333928,2.617172096,33.075,34.25,45.86875,57.6625,79.0375,19.03280515,11.17220676,155.6359059,162.4807294,159.5955628,152.3072816,130.4360798,3.595862862,6.993484407,13,17,27,38.5,58,-25.85138016,-3.363759297,4587,4426,4856,4928,5146,-2.273624544,-2.624632021,302,303,289,277,344,2.638500818,7.952199935,953,968,887,1032,1088,2.685045279,1.284126558,91396,65455,54702,32892,14284,-31.01025646,-9.396648885,32.9354955,24.64420181,19.40475346,11.16496945,4.794897617,-31.98213006,-10.6265836,"B"
"United Kingdom",2721,2786,2915,2925,3035,2.208268433,0.457285375,730,846,1009,1094,1140,9.324222717,-4.043242399,1991,1940,1906,1831,1895,-0.983495469,2.018961533,4138,3776,4286,4565,4583,2.063832996,3.04749734,26.02515723,23.74842767,26.95597484,28.71069182,28.82389937,-2.022100224,-3.326540081,23.69023451,26.81086322,25.90619542,24.91462534,30.12264689,-4.690707478,-1.883323275,19,15,20,21,19,0,-5.380116959,20.75625,10.2875,10.45,16.14375,10.1,-13.41662786,4.333175607,6.714058165,3.554406425,2.81237159,3.817943196,3.316055852,15.15230947,-24.58628867,25,9,9,16,9,22.67032047,-33.33333333,2719,2783,2908,2919,3011,2.061115228,0.265985919,3173,3254,3740,3809,3934,4.393355362,0.242970692,1760,1849,1869,1905,2045,3.04718417,0.764087728,375,343,337,346,316,-3.365731614,-0.045728966,586,594,709,674,674,2.837723956,-0.455062571,19.94375,20.0375,22.8625,24.45625,27.19375,6.397752895,3.574461876,144.6670977,145.431991,156.3545193,138.9585634,116.9511265,4.345343199,6.447860454,3,3,4,6,8,-17.81240852,-8.333333333,2344,2459,2479,2528,2655,-2.460928663,-0.03557655,830,897,947,941,1021,4.22923013,0.143101631,1163,1094,1225,1228,1317,2.518256594,4.393496358,45035,47214,34592,17751,8863,-27.7552793,-18.30295918,20.81099815,20.75340659,14.42535446,7.313967862,3.546618647,-29.80530093,-17.07740992,"B"
